image_path,web_page,url
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_83.jpg,https://www.flickr.com/,https://live.staticflickr.com/1840/42997689465_ff099d4a2b_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_84.jpg,https://www.flickr.com/,https://live.staticflickr.com/4568/38822398032_5be3224e40_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_85.jpg,https://www.flickr.com/,https://live.staticflickr.com/7874/46432961521_2d97e88cc5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_86.jpg,https://www.flickr.com/,https://live.staticflickr.com/2860/33935821715_76b7b7ffff_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_87.jpg,https://www.flickr.com/,https://live.staticflickr.com/1873/42868933200_a1e8ab309a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_88.jpg,https://www.flickr.com/,https://live.staticflickr.com/2342/2264126926_41ec864eae_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_89.jpg,https://www.flickr.com/,https://live.staticflickr.com/685/20564698316_03ebd5dcd5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_90.jpg,https://www.flickr.com/,https://live.staticflickr.com/4404/36220842600_49e727a0e9_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_92.jpg,https://www.flickr.com/,https://live.staticflickr.com/4650/25125885347_920c06fb94_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_93.jpg,https://www.flickr.com/,https://live.staticflickr.com/3867/14612810017_6789c0d131_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_94.jpg,https://www.flickr.com/,https://live.staticflickr.com/1865/30913027768_4cc39a2a1f_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_95.jpg,https://www.flickr.com/,https://live.staticflickr.com/859/28617229587_f3f0edb7e3_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_96.jpg,https://www.flickr.com/,https://live.staticflickr.com/6030/5922015255_7cb2d1875e_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_98.jpg,https://www.flickr.com/,https://live.staticflickr.com/2856/13576540954_1b3041d087_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_99.jpg,https://www.flickr.com/,https://live.staticflickr.com/4496/36922727543_5cd3da751c_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_100.jpg,https://www.flickr.com/,https://live.staticflickr.com/1302/542706859_74c3ccacc7_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_102.jpg,https://www.flickr.com/,https://live.staticflickr.com/1768/29051828428_c94b4bf9c4_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_103.jpg,https://www.flickr.com/,https://live.staticflickr.com/6170/6161033396_ed667276d5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_107.jpg,https://www.flickr.com/,https://live.staticflickr.com/3025/2848549403_6a5ca0002e_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_108.jpg,https://www.flickr.com/,https://live.staticflickr.com/7908/45768978174_414a55ec95_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_109.jpg,https://www.flickr.com/,https://live.staticflickr.com/2112/2330973482_6d37daa1dc_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_111.jpg,https://www.flickr.com/,https://live.staticflickr.com/7069/6816462886_68da4c0ce7_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_112.jpg,https://www.flickr.com/,https://live.staticflickr.com/655/22261139553_aa82ce87e2_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_113.jpg,https://www.flickr.com/,https://live.staticflickr.com/3549/3312498494_c923347791_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_114.jpg,https://www.flickr.com/,https://live.staticflickr.com/7439/9611801592_4fe5d322ed_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_115.jpg,https://www.flickr.com/,https://live.staticflickr.com/4319/36052673435_bda187504e_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_116.jpg,https://www.flickr.com/,https://live.staticflickr.com/5679/23661380459_b4c5e6e6ee_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_117.jpg,https://www.flickr.com/,https://live.staticflickr.com/2898/14300099566_b958b2c440_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_118.jpg,https://www.flickr.com/,https://live.staticflickr.com/2600/3718153084_74a88da163_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_119.jpg,https://www.flickr.com/,https://live.staticflickr.com/3707/11423129055_8ba55b6c8d_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_120.jpg,https://www.flickr.com/,https://live.staticflickr.com/1522/25996593312_38634bd69a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_121.jpg,https://www.flickr.com/,https://live.staticflickr.com/1537/24764435761_b46369ebfc_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_122.jpg,https://www.flickr.com/,https://live.staticflickr.com/1442/24278904775_8e38fb0282_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_123.jpg,https://www.flickr.com/,https://live.staticflickr.com/65535/32912576287_9bb39bf6e6_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_124.jpg,https://www.flickr.com/,https://live.staticflickr.com/2729/4467291108_3aeb5840bc_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_125.jpg,https://www.flickr.com/,https://live.staticflickr.com/8756/27746486203_f9e6a4cc8a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_126.jpg,https://www.flickr.com/,https://live.staticflickr.com/2849/11616983573_1f617f90f5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_127.jpg,https://www.flickr.com/,https://live.staticflickr.com/3888/14564390622_e930277c85_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_128.jpg,https://www.flickr.com/,https://live.staticflickr.com/1576/25143824630_c5bb6117e3_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_129.jpg,https://www.flickr.com/,https://live.staticflickr.com/5821/23611498181_a5111b8ac9_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_130.jpg,https://www.flickr.com/,https://live.staticflickr.com/4040/4649012387_05e4d998a3_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_131.jpg,https://www.flickr.com/,https://live.staticflickr.com/7053/6963530159_483266fcbe_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_132.jpg,https://www.flickr.com/,https://live.staticflickr.com/7417/27758327051_8dfa87ae4c_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_133.jpg,https://www.flickr.com/,https://live.staticflickr.com/5517/31131423992_da715011b9_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_134.jpg,https://www.flickr.com/,https://live.staticflickr.com/2813/33504230286_f5663e1f7a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_135.jpg,https://www.flickr.com/,https://live.staticflickr.com/1686/25594799055_eb1c54c8ac_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_136.jpg,https://www.flickr.com/,https://live.staticflickr.com/8857/29242046925_0a8898580b_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_137.jpg,https://www.flickr.com/,https://live.staticflickr.com/3792/10651024483_2759d72e04_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_138.jpg,https://www.flickr.com/,https://live.staticflickr.com/7329/16230634019_b75226dd8f_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_139.jpg,https://www.flickr.com/,https://live.staticflickr.com/5773/23167322309_524f8b6e69_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_140.jpg,https://www.flickr.com/,https://live.staticflickr.com/5191/14253743104_39644726ea_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_143.jpg,https://www.flickr.com/,https://live.staticflickr.com/1864/43418077395_22c0383b96_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_144.jpg,https://www.flickr.com/,https://live.staticflickr.com/4428/37373342906_895e5281db_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_145.jpg,https://www.flickr.com/,https://live.staticflickr.com/572/22869531171_b6bffdf8a7_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_146.jpg,https://www.flickr.com/,https://live.staticflickr.com/8418/10167861146_9fc2cda435_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_147.jpg,https://www.flickr.com/,https://live.staticflickr.com/1854/44490699142_54077cd7ef_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_148.jpg,https://www.flickr.com/,https://live.staticflickr.com/1828/43357031102_b99d811de4_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_149.jpg,https://www.flickr.com/,https://live.staticflickr.com/8365/8433109272_c698549aee_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_150.jpg,https://www.flickr.com/,https://live.staticflickr.com/5057/5543162730_1d2290ab73_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_151.jpg,https://www.flickr.com/,https://live.staticflickr.com/824/40989212765_fac9c6b6d1_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_154.jpg,https://www.flickr.com/,https://live.staticflickr.com/1505/25737514361_fd40e6cb67_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_155.jpg,https://www.flickr.com/,https://live.staticflickr.com/1974/45245905072_f8be530d83_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_156.jpg,https://www.flickr.com/,https://live.staticflickr.com/3900/14913269951_edbbedb5e1_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_158.jpg,https://www.flickr.com/,https://live.staticflickr.com/755/32606688605_6a24e6b3e7_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_159.jpg,https://www.flickr.com/,https://live.staticflickr.com/813/39926073675_bc24b4f85a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_160.jpg,https://www.flickr.com/,https://live.staticflickr.com/4120/4752488479_8eea345697_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_161.jpg,https://www.flickr.com/,https://live.staticflickr.com/4448/23866554798_0696c25b85_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_163.jpg,https://www.flickr.com/,https://live.staticflickr.com/4616/25743116917_67abbd0220_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_164.jpg,https://www.flickr.com/,https://live.staticflickr.com/849/40916095264_48c44f60d3_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_165.jpg,https://www.flickr.com/,https://live.staticflickr.com/701/21981229793_9fd4e939c5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_166.jpg,https://www.flickr.com/,https://live.staticflickr.com/4188/34084974211_3dc9b5f4d8_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_167.jpg,https://www.flickr.com/,https://live.staticflickr.com/4562/37501508374_0c349571f5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_168.jpg,https://www.flickr.com/,https://live.staticflickr.com/5567/25318354749_46fa4b90a5_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_169.jpg,https://www.flickr.com/,https://live.staticflickr.com/7165/6439794401_0965310d3a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_170.jpg,https://www.flickr.com/,https://live.staticflickr.com/3936/14985699163_a5a4132f4d_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_171.jpg,https://www.flickr.com/,https://live.staticflickr.com/790/40055485785_9e7b74ece1_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_172.jpg,https://www.flickr.com/,https://live.staticflickr.com/915/43191785822_00d02f617d_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_173.jpg,https://www.flickr.com/,https://live.staticflickr.com/2874/33211157194_5c8a649971_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_174.jpg,https://www.flickr.com/,https://live.staticflickr.com/2176/3594353847_0c46952918_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_176.jpg,https://www.flickr.com/,https://live.staticflickr.com/3656/4561693575_63b720ddd0_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_177.jpg,https://www.flickr.com/,https://live.staticflickr.com/65535/40876100083_7272c182b4_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_178.jpg,https://www.flickr.com/,https://live.staticflickr.com/7296/12675557884_8ef243ffe4_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_179.jpg,https://www.flickr.com/,https://live.staticflickr.com/7520/15664390027_782cd38838_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_180.jpg,https://www.flickr.com/,https://live.staticflickr.com/4327/35878022701_aaf4cf174c_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_181.jpg,https://www.flickr.com/,https://live.staticflickr.com/4457/37232616432_ba2135cd66_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_182.jpg,https://www.flickr.com/,https://live.staticflickr.com/4731/39302124551_304b058e35_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_183.jpg,https://www.flickr.com/,https://live.staticflickr.com/413/31346274914_6c5ce48641_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_184.jpg,https://www.flickr.com/,https://live.staticflickr.com/1587/24228463093_c62525e991_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_185.jpg,https://www.flickr.com/,https://live.staticflickr.com/2905/14798506886_d7c4486afb_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_186.jpg,https://www.flickr.com/,https://live.staticflickr.com/7865/47039226471_be90d3d251_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_187.jpg,https://www.flickr.com/,https://live.staticflickr.com/3821/9480633496_69aced8ee1_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_188.jpg,https://www.flickr.com/,https://live.staticflickr.com/1899/43730628005_078476587c_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_190.jpg,https://www.flickr.com/,https://live.staticflickr.com/5256/5500569134_8c84f13048_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_191.jpg,https://www.flickr.com/,https://live.staticflickr.com/5489/30872188935_7b29e65337_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_192.jpg,https://www.flickr.com/,https://live.staticflickr.com/8113/8608787401_cb339c34b8_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_193.jpg,https://www.flickr.com/,https://live.staticflickr.com/4740/39533470844_b14512eccd_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_194.jpg,https://www.flickr.com/,https://live.staticflickr.com/6197/6059099962_da0dfa6b21_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_195.jpg,https://www.flickr.com/,https://live.staticflickr.com/1570/26242428836_b1f1fba41a_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_196.jpg,https://www.flickr.com/,https://live.staticflickr.com/4170/34536534782_182033ed16_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_197.jpg,https://www.flickr.com/,https://live.staticflickr.com/7835/46678788294_cbae3b10ae_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_198.jpg,https://www.flickr.com/,https://live.staticflickr.com/7690/17565231981_f062125427_c.jpg
/study/Ruturaj/Research work/AI_face_recognition/crawling/images/img_199.jpg,https://www.flickr.com/,https://live.staticflickr.com/3548/3530783837_769c20567d_c.jpg
